model,feature,importance,anomesdia_datetime
RandomForestClassifier,age_cat_10_20,0.008367446221614335,2021-02-03 20:35:55.329133
RandomForestClassifier,cabin_class_D,0.008079839516081362,2021-02-03 20:35:55.329133
RandomForestClassifier,fare_cat_0_8,0.007521178668760275,2021-02-03 20:35:55.329133
RandomForestClassifier,name_title_Master.,0.007052820478690033,2021-02-03 20:35:55.329133
RandomForestClassifier,fare_cat_15_25,0.006645759674088659,2021-02-03 20:35:55.329133
RandomForestClassifier,Embarked_Q,0.006479889188638228,2021-02-03 20:35:55.329133
RandomForestClassifier,cabin_class_C,0.004940253262960829,2021-02-03 20:35:55.329133
RandomForestClassifier,name_title_OTHER,0.004921215587106525,2021-02-03 20:35:55.329133
RandomForestClassifier,ticket_class_PC,0.004528133740940588,2021-02-03 20:35:55.329133
RandomForestClassifier,cabin_class_B,0.00447241542844288,2021-02-03 20:35:55.329133
RandomForestClassifier,ticket_class_STON_SOTON,0.004078123284856522,2021-02-03 20:35:55.329133
RandomForestClassifier,cabin_class_E,0.003850960194839506,2021-02-03 20:35:55.329133
RandomForestClassifier,ticket_class_A,0.0034411123747200775,2021-02-03 20:35:55.329133
RandomForestClassifier,age_cat_greater_60,0.003068554442255389,2021-02-03 20:35:55.329133
RandomForestClassifier,fare_cat_nan,0.002374687193150618,2021-02-03 20:35:55.329133
RandomForestClassifier,cabin_class_FGT,0.0023127441772349665,2021-02-03 20:35:55.329133
RandomForestClassifier,ticket_class_SC,0.0018432526309235038,2021-02-03 20:35:55.329133
RandomForestClassifier,cabin_class_A,0.001372031087748075,2021-02-03 20:35:55.329133
RandomForestClassifier,Embarked_nan,6.230989398428207e-07,2021-02-03 20:35:55.329133
RandomForestClassifier,name_title_nan,0.0,2021-02-03 20:35:55.329133
RandomForestClassifier,ticket_class_nan,0.0,2021-02-03 20:35:55.329133
RandomForestClassifier,Sex_nan,0.0,2021-02-03 20:35:55.329133
RandomForestClassifier,Pclass_nan,0.0,2021-02-03 20:35:55.329133
LGBMClassifier,Fare,681.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_length,618.0,2021-02-03 20:35:55.339486
LGBMClassifier,Age,519.0,2021-02-03 20:35:55.339486
LGBMClassifier,age_cat_20_40,94.0,2021-02-03 20:35:55.339486
LGBMClassifier,family_size,86.0,2021-02-03 20:35:55.339486
LGBMClassifier,Pclass_3,49.0,2021-02-03 20:35:55.339486
LGBMClassifier,Sex_female,48.0,2021-02-03 20:35:55.339486
LGBMClassifier,Embarked_C,40.0,2021-02-03 20:35:55.339486
LGBMClassifier,SibSp,40.0,2021-02-03 20:35:55.339486
LGBMClassifier,Embarked_S,40.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_title_Mrs.,36.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_nan,34.0,2021-02-03 20:35:55.339486
